id,timestamp,season,holiday,workingday,humidity,windspeed,demand,temp_category,weather_code
38,2017-01-02 14:00:00,spring,No,No,76.0,12.998,4.07753744390572,Mild,3
39,2017-01-02 15:00:00,spring,No,No,81.0,11.0014,4.30406509320417,Mild,3
40,2017-01-02 16:00:00,spring,No,No,71.0,11.0014,4.330733340286331,Mild,3
41,2017-01-02 17:00:00,spring,No,No,57.0,12.998,4.174387269895637,Mild,1
42,2017-01-02 18:00:00,spring,No,No,46.0,22.0028,3.970291913552122,Mild,2
43,2017-01-02 19:00:00,spring,No,No,42.0,30.0026,3.4011973816621555,Mild,1
44,2017-01-02 20:00:00,spring,No,No,39.0,23.9994,3.091042453358316,Mild,1
45,2017-01-02 21:00:00,spring,No,No,44.0,22.0028,3.4339872044851463,Mild,1
46,2017-01-02 22:00:00,spring,No,No,44.0,19.9995,2.1972245773362196,Mild,1
47,2017-01-02 23:00:00,spring,No,No,47.0,11.0014,2.0794415416798357,Mild,1
48,2017-01-03 00:00:00,spring,No,Yes,44.0,23.9994,1.6094379124341003,Cold,1
49,2017-01-03 01:00:00,spring,No,Yes,44.0,27.9993,0.6931471805599453,Cold,1
50,2017-01-03 04:00:00,spring,No,Yes,47.0,26.0027,0.0,Cold,1
51,2017-01-03 05:00:00,spring,No,Yes,47.0,19.0012,1.0986122886681098,Cold,1
52,2017-01-03 06:00:00,spring,No,Yes,50.0,26.0027,3.4011973816621555,Cold,1
53,2017-01-03 07:00:00,spring,No,Yes,60.993540200715195,12.998,4.1588830833596715,Cold,1
54,2017-01-03 08:00:00,spring,No,Yes,50.0,19.0012,5.0369526024136295,Cold,1
55,2017-01-03 09:00:00,spring,No,Yes,43.0,26.0027,4.477336814478207,Cold,1
56,2017-01-03 10:00:00,spring,No,Yes,43.0,16.9979,3.784189633918261,Cold,1
57,2017-01-03 11:00:00,spring,No,Yes,40.0,22.0028,3.9318256327243257,Cold,1
58,2017-01-03 12:00:00,spring,No,Yes,35.0,19.9995,4.110873864173311,Mild,1
59,2017-01-03 13:00:00,spring,No,Yes,35.0,19.0012,4.110873864173311,Mild,1
60,2017-01-03 14:00:00,spring,No,Yes,30.0,19.0012,4.343805421853684,Mild,1
61,2017-01-03 15:00:00,spring,No,Yes,30.0,16.9979,4.276666119016055,Mild,1
62,2017-01-03 16:00:00,spring,No,Yes,30.0,16.9979,4.330733340286331,Mild,1
63,2017-01-03 17:00:00,spring,No,Yes,30.0,15.0013,5.056245805348308,Mild,1
64,2017-01-03 18:00:00,spring,No,Yes,32.0,7.0015,5.056245805348308,Mild,1
65,2017-01-03 19:00:00,spring,No,Yes,47.0,0.0,4.700480365792417,Mild,1
66,2017-01-03 20:00:00,spring,No,Yes,47.0,7.0015,3.9512437185814275,Mild,1
67,2017-01-03 21:00:00,spring,No,Yes,64.0,8.9981,3.9512437185814275,Cold,1
68,2017-01-03 22:00:00,spring,No,Yes,69.0,8.9981,2.995732273553991,Cold,1
69,2017-01-03 23:00:00,spring,No,Yes,55.0,7.0015,2.4849066497880004,Mild,1
70,2017-01-04 00:00:00,spring,No,Yes,55.0,7.0015,1.6094379124341003,Cold,1
71,2017-01-04 01:00:00,spring,No,Yes,59.0,7.0015,0.6931471805599453,Cold,1
72,2017-01-04 02:00:00,spring,No,Yes,63.0,8.9981,0.0,Cold,1
73,2017-01-04 04:00:00,spring,No,Yes,63.0,6.0032,0.6931471805599453,Cold,1
74,2017-01-04 05:00:00,spring,No,Yes,68.0,7.0015,1.3862943611198906,Cold,1
75,2017-01-04 06:00:00,spring,No,Yes,74.0,7.0015,3.58351893845611,Cold,1
76,2017-01-04 07:00:00,spring,No,Yes,74.0,8.9981,4.543294782270004,Cold,1
77,2017-01-04 08:00:00,spring,No,Yes,69.0,11.0014,5.187385805840755,Cold,1
78,2017-01-04 09:00:00,spring,No,Yes,64.0,13.048589409967308,4.605170185988092,Cold,1
79,2017-01-04 10:00:00,spring,No,Yes,69.0,22.0028,3.7376696182833684,Cold,2
80,2017-01-04 11:00:00,spring,No,Yes,51.0,19.9995,4.04305126783455,Mild,1
81,2017-01-04 12:00:00,spring,No,Yes,51.0,11.0014,4.356708826689592,Mild,1
82,2017-01-04 13:00:00,spring,No,Yes,56.0,12.998,4.574710978503383,Mild,1
83,2017-01-04 14:00:00,spring,No,Yes,52.0,15.0013,4.143134726391533,Mild,1
84,2017-01-04 15:00:00,spring,No,Yes,52.0,16.9979,4.174387269895637,Mild,1
85,2017-01-04 16:00:00,spring,No,Yes,49.0,16.9979,4.418840607796598,Mild,1
86,2017-01-04 17:00:00,spring,No,Yes,48.0,15.0013,5.356586274672012,Mild,1
87,2017-01-04 18:00:00,spring,No,Yes,48.0,12.998,5.204006687076795,Mild,1
88,2017-01-04 19:00:00,spring,No,Yes,48.0,7.0015,4.718498871295094,Mild,1
89,2017-01-04 20:00:00,spring,No,Yes,48.0,7.0015,3.9889840465642745,Mild,1
90,2017-01-04 21:00:00,spring,No,Yes,64.0,0.0,3.871201010907891,Mild,1
91,2017-01-04 22:00:00,spring,No,Yes,64.0,6.0032,3.5553480614894135,Mild,1
92,2017-01-04 23:00:00,spring,No,Yes,69.0,6.0032,2.3978952727983707,Mild,1
93,2017-01-05 00:00:00,spring,No,Yes,64.0,0.0,1.791759469228055,Mild,1
94,2017-01-05 01:00:00,spring,No,Yes,74.0,6.0032,1.791759469228055,Cold,1
95,2017-01-05 02:00:00,spring,No,Yes,74.0,6.0032,0.6931471805599453,Cold,1
96,2017-01-05 04:00:00,spring,No,Yes,48.0,15.0013,0.6931471805599453,Mild,1
97,2017-01-05 05:00:00,spring,No,Yes,47.0,11.0014,1.0986122886681098,Mild,1
98,2017-01-05 06:00:00,spring,No,Yes,47.0,15.0013,3.4965075614664802,Cold,1
99,2017-01-05 07:00:00,spring,No,Yes,43.0,12.998,4.477336814478207,Cold,1
100,2017-01-05 08:00:00,spring,No,Yes,40.0,19.9995,5.272999558563747,Cold,1
101,2017-01-05 09:00:00,spring,No,Yes,37.0,22.0028,4.74493212836325,Cold,1
102,2017-01-05 10:00:00,spring,No,Yes,37.0,22.0028,4.04305126783455,Cold,1
103,2017-01-05 11:00:00,spring,No,Yes,33.0,22.0028,3.828641396489095,Mild,1
104,2017-01-05 12:00:00,spring,No,Yes,33.0,22.0028,4.3694478524670215,Mild,1
105,2017-01-05 13:00:00,spring,No,Yes,30.0,19.9995,4.2626798770413155,Mild,1
106,2017-01-05 14:00:00,spring,No,Yes,28.0,12.998,4.127134385045092,Mild,1
107,2017-01-05 15:00:00,spring,No,Yes,28.0,12.998,4.127134385045092,Mild,1
108,2017-01-05 16:00:00,spring,No,Yes,28.0,6.0032,4.48863636973214,Mild,1
109,2017-01-05 17:00:00,spring,No,Yes,38.0,12.998,5.247024072160486,Mild,1
110,2017-01-05 18:00:00,spring,No,Yes,38.0,8.9981,5.1298987149230735,Mild,1
111,2017-01-05 19:00:00,spring,No,Yes,38.0,7.0015,4.882801922586371,Mild,1
112,2017-01-05 20:00:00,spring,No,Yes,47.0,11.0014,4.48863636973214,Mild,1
113,2017-01-05 21:00:00,spring,No,Yes,51.0,12.998,3.7612001156935624,Cold,1
114,2017-01-05 22:00:00,spring,No,Yes,55.0,8.9981,3.7376696182833684,Cold,1
115,2017-01-05 23:00:00,spring,No,Yes,47.0,0.0,2.9444389791664403,Mild,1
116,2017-01-06 00:00:00,spring,No,Yes,55.0,0.0,2.3978952727983707,Mild,1
117,2017-01-06 01:00:00,spring,No,Yes,64.0,0.0,1.3862943611198906,Mild,1
118,2017-01-06 02:00:00,spring,No,Yes,64.0,0.0,0.6931471805599453,Mild,1
119,2017-01-06 04:00:00,spring,No,Yes,64.0,6.0032,0.0,Cold,2
120,2017-01-06 05:00:00,spring,No,Yes,69.0,6.0032,1.3862943611198906,Cold,2
121,2017-01-06 06:00:00,spring,No,Yes,63.0,7.0015,3.58351893845611,Cold,2
122,2017-01-06 07:00:00,spring,No,Yes,59.0,0.0,4.553876891600541,Mild,2
123,2017-01-06 08:00:00,spring,No,Yes,59.0,0.0,5.389071729816501,Mild,1
124,2017-01-06 09:00:00,spring,No,Yes,51.0,0.0,4.804021044733257,Mild,2
125,2017-01-06 10:00:00,spring,No,Yes,47.0,0.0,3.8066624897703196,Mild,1
126,2017-01-06 11:00:00,spring,No,Yes,44.0,6.0032,4.07753744390572,Mild,1
127,2017-01-06 12:00:00,spring,No,Yes,35.0,0.0,4.430816798843313,Mild,1
128,2017-01-06 13:00:00,spring,No,Yes,35.0,7.0015,4.204692619390966,Mild,1
129,2017-01-06 14:00:00,spring,No,Yes,36.0,11.0014,4.248495242049359,Mild,1
130,2017-01-06 15:00:00,spring,No,Yes,36.0,0.0,4.127134385045092,Mild,1
131,2017-01-06 16:00:00,spring,No,Yes,38.0,11.0014,4.454347296253507,Mild,1
132,2017-01-06 17:00:00,spring,No,Yes,51.0,11.0014,5.147494476813453,Mild,1
133,2017-01-06 18:00:00,spring,No,Yes,51.0,8.9981,5.093750200806762,Mild,1
134,2017-01-06 19:00:00,spring,No,Yes,55.0,13.048589409967308,4.718498871295094,Mild,1
135,2017-01-06 20:00:00,spring,No,Yes,51.0,11.0014,4.23410650459726,Mild,1
136,2017-01-06 21:00:00,spring,No,Yes,55.0,15.0013,3.871201010907891,Mild,2
137,2017-01-06 22:00:00,spring,No,Yes,51.0,19.0012,3.9512437185814275,Mild,2
138,2017-01-06 23:00:00,spring,No,Yes,59.0,12.998,3.1354942159291497,Cold,2
139,2017-01-07 00:00:00,spring,No,Yes,64.0,12.998,2.833213344056216,Cold,2
140,2017-01-07 01:00:00,spring,No,Yes,69.0,15.0013,1.9459101490553132,Cold,2
141,2017-01-07 02:00:00,spring,No,Yes,69.0,15.0013,0.0,Cold,2
142,2017-01-07 04:00:00,spring,No,Yes,69.0,8.9981,0.0,Mild,2
143,2017-01-07 05:00:00,spring,No,Yes,55.0,0.0,1.6094379124341003,Mild,3
144,2017-01-07 06:00:00,spring,No,Yes,69.0,0.0,3.5263605246161616,Mild,2
145,2017-01-07 07:00:00,spring,No,Yes,69.0,8.9981,4.430816798843313,Mild,1
146,2017-01-07 08:00:00,spring,No,Yes,51.0,16.9979,5.3471075307174685,Cold,1
147,2017-01-07 09:00:00,spring,No,Yes,47.0,19.9995,4.897839799950911,Cold,1
148,2017-01-07 10:00:00,spring,No,Yes,37.0,22.0028,4.143134726391533,Cold,1
149,2017-01-07 11:00:00,spring,No,Yes,40.0,15.0013,4.204692619390966,Cold,2
150,2017-01-07 12:00:00,spring,No,Yes,37.0,16.9979,4.07753744390572,Cold,2
151,2017-01-07 13:00:00,spring,No,Yes,37.0,19.0012,4.290459441148391,Cold,2
152,2017-01-07 14:00:00,spring,No,Yes,40.0,16.9979,3.912023005428146,Cold,2
153,2017-01-07 15:00:00,spring,No,Yes,37.0,11.0014,4.276666119016055,Mild,2
154,2017-01-07 16:00:00,spring,No,Yes,37.0,11.0014,4.465908118654584,Mild,2
155,2017-01-07 17:00:00,spring,No,Yes,37.0,0.0,5.231108616854587,Mild,2
156,2017-01-07 18:00:00,spring,No,Yes,40.0,6.0032,4.812184355372417,Mild,1
157,2017-01-07 19:00:00,spring,No,Yes,55.0,6.0032,4.553876891600541,Cold,1
158,2017-01-07 20:00:00,spring,No,Yes,47.0,7.0015,3.9318256327243257,Mild,1
159,2017-01-07 21:00:00,spring,No,Yes,47.0,8.9981,3.6635616461296463,Cold,1
160,2017-01-07 22:00:00,spring,No,Yes,43.0,11.0014,3.58351893845611,Cold,2
161,2017-01-07 23:00:00,spring,No,Yes,51.0,11.0014,2.70805020110221,Cold,2
162,2017-01-08 00:00:00,spring,No,No,51.0,11.0014,3.2188758248682006,Cold,2
163,2017-01-08 01:00:00,spring,No,No,55.0,6.0032,2.772588722239781,Mild,2
164,2017-01-08 02:00:00,spring,No,No,55.0,0.0,2.772588722239781,Mild,2
165,2017-01-08 03:00:00,spring,No,No,55.0,11.0014,1.9459101490553132,Cold,3
166,2017-01-08 04:00:00,spring,No,No,55.0,11.0014,0.0,Cold,3
167,2017-01-08 05:00:00,spring,No,No,74.0,13.048589409967308,1.6094379124341003,Cold,2
168,2017-01-08 06:00:00,spring,No,No,74.0,11.0014,0.6931471805599453,Cold,2
169,2017-01-08 07:00:00,spring,No,No,74.0,7.0015,2.1972245773362196,Cold,2
170,2017-01-08 08:00:00,spring,No,No,93.0,7.0015,2.70805020110221,Cold,3
171,2017-01-08 09:00:00,spring,No,No,93.0,7.0015,2.995732273553991,Cold,3
172,2017-01-08 10:00:00,spring,No,No,80.0,11.0014,4.110873864173311,Cold,2
173,2017-01-08 11:00:00,spring,No,No,69.0,26.0027,4.127134385045092,Cold,2
174,2017-01-08 12:00:00,spring,No,No,59.0,23.9994,4.584967478670572,Cold,2
175,2017-01-08 13:00:00,spring,No,No,44.0,22.0028,4.624972813284271,Cold,1
176,2017-01-08 14:00:00,spring,No,No,32.0,32.9975,4.553876891600541,Cold,1
177,2017-01-08 15:00:00,spring,No,No,32.0,30.0026,4.30406509320417,Cold,1
178,2017-01-08 16:00:00,spring,No,No,29.0,30.0026,4.330733340286331,Cold,1
179,2017-01-08 17:00:00,spring,No,No,37.0,36.9974,4.23410650459726,Cold,1
180,2017-01-08 18:00:00,spring,No,No,39.0,19.9995,4.007333185232471,Cold,1
181,2017-01-08 19:00:00,spring,No,No,36.0,16.9979,3.4011973816621555,Cold,1
182,2017-01-08 20:00:00,spring,No,No,36.0,16.9979,3.332204510175204,Cold,1
183,2017-01-08 21:00:00,spring,No,No,39.0,23.9994,3.6109179126442243,Cold,1
184,2017-01-08 22:00:00,spring,No,No,36.0,26.0027,3.5263605246161616,Cold,1
185,2017-01-08 23:00:00,spring,No,No,39.0,30.0026,3.091042453358316,Cold,1
186,2017-01-09 00:00:00,spring,No,No,42.0,26.0027,3.2188758248682006,Cold,1
187,2017-01-09 01:00:00,spring,No,No,42.0,31.0009,2.4849066497880004,Cold,1
188,2017-01-09 02:00:00,spring,No,No,46.0,31.0009,2.3978952727983707,Cold,1
189,2017-01-09 03:00:00,spring,No,No,46.0,27.9993,1.3862943611198906,Cold,1
190,2017-01-09 04:00:00,spring,No,No,53.0,12.998,0.0,Cold,1
191,2017-01-09 05:00:00,spring,No,No,53.0,12.998,0.0,Cold,1
192,2017-01-09 06:00:00,spring,No,No,49.0,19.0012,0.0,Cold,1
193,2017-01-09 07:00:00,spring,No,No,53.0,12.998,1.791759469228055,Cold,1
194,2017-01-09 08:00:00,spring,No,No,49.0,19.0012,2.302585092994046,Cold,1
195,2017-01-09 09:00:00,spring,No,No,46.0,35.0008,2.9444389791664403,Cold,1
196,2017-01-09 10:00:00,spring,No,No,43.0,26.0027,3.8918202981106265,Cold,1
197,2017-01-09 11:00:00,spring,No,No,40.0,35.0008,3.8918202981106265,Cold,1
198,2017-01-09 12:00:00,spring,No,No,37.0,30.0026,4.418840607796598,Cold,1
199,2017-01-09 13:00:00,spring,No,No,34.0,30.0026,4.31748811353631,Cold,1
200,2017-01-09 14:00:00,spring,No,No,32.0,31.0009,4.276666119016055,Cold,1
201,2017-01-09 15:00:00,spring,No,No,35.0,23.9994,4.406719247264253,Cold,1
202,2017-01-09 16:00:00,spring,No,No,34.0,30.0026,4.5217885770490405,Cold,1
203,2017-01-09 17:00:00,spring,No,No,37.0,26.0027,4.127134385045092,Cold,1
204,2017-01-09 18:00:00,spring,No,No,40.0,13.048589409967308,3.871201010907891,Cold,1
205,2017-01-09 19:00:00,spring,No,No,43.0,22.0028,3.713572066704308,Cold,1
206,2017-01-09 20:00:00,spring,No,No,46.0,16.9979,3.6375861597263857,Cold,1
207,2017-01-09 21:00:00,spring,No,No,46.0,27.9993,2.995732273553991,Cold,1
208,2017-01-09 22:00:00,spring,No,No,46.0,19.9995,2.70805020110221,Cold,1
209,2017-01-09 23:00:00,spring,No,No,50.0,12.998,1.791759469228055,Cold,1
210,2017-01-10 00:00:00,spring,No,Yes,50.0,19.0012,1.6094379124341003,Cold,1
211,2017-01-10 01:00:00,spring,No,Yes,50.0,19.0012,0.0,Cold,1
212,2017-01-10 02:00:00,spring,No,Yes,50.0,15.0013,1.0986122886681098,Cold,1
213,2017-01-10 03:00:00,spring,No,Yes,50.0,15.0013,0.0,Cold,1
214,2017-01-10 04:00:00,spring,No,Yes,54.0,8.9981,1.0986122886681098,Cold,1
215,2017-01-10 05:00:00,spring,No,Yes,54.0,16.9979,1.0986122886681098,Cold,1
216,2017-01-10 06:00:00,spring,No,Yes,50.0,19.0012,3.4339872044851463,Cold,1
217,2017-01-10 07:00:00,spring,No,Yes,50.0,15.0013,4.343805421853684,Cold,1
218,2017-01-10 08:00:00,spring,No,Yes,50.0,19.0012,5.236441962829949,Cold,2
219,2017-01-10 09:00:00,spring,No,Yes,50.0,13.048589409967308,4.543294782270004,Cold,2
220,2017-01-10 10:00:00,spring,No,Yes,50.0,19.9995,3.4339872044851463,Cold,2
221,2017-01-10 11:00:00,spring,No,Yes,47.0,19.0012,3.4011973816621555,Cold,2
222,2017-01-10 12:00:00,spring,No,Yes,40.0,19.0012,3.9512437185814275,Cold,2
223,2017-01-10 13:00:00,spring,No,Yes,40.0,19.0012,3.9889840465642745,Cold,2
224,2017-01-10 14:00:00,spring,No,Yes,40.0,15.0013,3.8501476017100584,Cold,2
225,2017-01-10 15:00:00,spring,No,Yes,40.0,15.0013,3.8066624897703196,Cold,2
226,2017-01-10 16:00:00,spring,No,Yes,40.0,8.9981,4.30406509320417,Mild,1
227,2017-01-10 17:00:00,spring,No,Yes,40.0,7.0015,5.181783550292085,Mild,1
228,2017-01-10 18:00:00,spring,No,Yes,40.0,15.0013,5.043425116919247,Cold,1
229,2017-01-10 19:00:00,spring,No,Yes,47.0,11.0014,4.553876891600541,Cold,1
230,2017-01-10 20:00:00,spring,No,Yes,50.0,11.0014,4.30406509320417,Cold,1
231,2017-01-10 21:00:00,spring,No,Yes,59.0,12.998,3.6375861597263857,Cold,1
232,2017-01-10 22:00:00,spring,No,Yes,59.0,11.0014,3.1780538303479458,Cold,1
233,2017-01-10 23:00:00,spring,No,Yes,59.0,11.0014,2.8903717578961645,Cold,1
234,2017-01-11 00:00:00,spring,No,Yes,59.0,7.0015,2.4849066497880004,Cold,1
235,2017-01-11 01:00:00,spring,No,Yes,59.0,11.0014,1.0986122886681098,Cold,1
236,2017-01-11 02:00:00,spring,No,Yes,55.0,12.998,1.0986122886681098,Cold,2
237,2017-01-11 05:00:00,spring,No,Yes,55.0,8.9981,1.791759469228055,Cold,2
238,2017-01-11 06:00:00,spring,No,Yes,55.0,8.9981,3.295836866004329,Cold,2
239,2017-01-11 07:00:00,spring,No,Yes,55.0,0.0,4.59511985013459,Mild,2
240,2017-01-11 08:00:00,spring,No,Yes,51.0,6.0032,5.37989735354046,Mild,2
241,2017-01-11 09:00:00,spring,No,Yes,51.0,11.0014,4.867534450455582,Cold,2
242,2017-01-11 10:00:00,spring,No,Yes,51.0,11.0014,3.9889840465642745,Mild,2
243,2017-01-11 11:00:00,spring,No,Yes,47.0,8.9981,3.5553480614894135,Mild,2
244,2017-01-11 12:00:00,spring,No,Yes,51.0,7.0015,4.04305126783455,Mild,2
245,2017-01-11 13:00:00,spring,No,Yes,59.0,6.0032,3.9512437185814275,Mild,2
246,2017-01-11 14:00:00,spring,No,Yes,59.0,6.0032,4.143134726391533,Mild,2
247,2017-01-11 15:00:00,spring,No,Yes,80.0,6.0032,3.8501476017100584,Cold,2
248,2017-01-11 16:00:00,spring,No,Yes,86.0,15.0013,4.330733340286331,Cold,2
249,2017-01-11 17:00:00,spring,No,Yes,86.0,15.0013,4.912654885736052,Cold,2
250,2017-01-11 18:00:00,spring,No,Yes,93.0,7.0015,4.553876891600541,Cold,3
251,2017-01-11 19:00:00,spring,No,Yes,93.0,0.0,3.9318256327243257,Mild,3
252,2017-01-11 20:00:00,spring,No,Yes,93.0,12.998,3.4657359027997265,Cold,3
253,2017-01-11 21:00:00,spring,No,Yes,86.0,6.0032,2.995732273553991,Cold,3
254,2017-01-11 22:00:00,spring,No,Yes,93.0,7.0015,3.367295829986474,Cold,3
255,2017-01-11 23:00:00,spring,No,Yes,93.0,6.0032,2.9444389791664403,Cold,3
256,2017-01-12 00:00:00,spring,No,Yes,86.0,6.0032,1.9459101490553132,Cold,2
257,2017-01-12 01:00:00,spring,No,Yes,86.0,7.0015,1.791759469228055,Cold,2
258,2017-01-12 02:00:00,spring,No,Yes,86.0,8.9981,0.0,Cold,1
259,2017-01-12 05:00:00,spring,No,Yes,86.0,11.0014,1.6094379124341003,Cold,1
260,2017-01-12 06:00:00,spring,No,Yes,93.0,8.9981,2.772588722239781,Cold,1
261,2017-01-12 07:00:00,spring,No,Yes,69.0,8.9981,3.9889840465642745,Cold,1
262,2017-01-12 08:00:00,spring,No,Yes,59.0,11.0014,4.852030263919617,Cold,1
263,2017-01-12 09:00:00,spring,No,Yes,59.0,22.0028,4.394449154672439,Cold,1
264,2017-01-12 10:00:00,spring,No,Yes,55.0,15.0013,3.6635616461296463,Cold,1
265,2017-01-12 11:00:00,spring,No,Yes,51.0,26.0027,3.5553480614894135,Cold,1
266,2017-01-12 12:00:00,spring,No,Yes,47.0,39.0007,4.007333185232471,Cold,1
267,2017-01-12 13:00:00,spring,No,Yes,44.0,23.9994,3.8918202981106265,Cold,1
268,2017-01-12 14:00:00,spring,No,Yes,47.0,22.0028,3.784189633918261,Cold,1
269,2017-01-12 15:00:00,spring,No,Yes,47.0,27.9993,3.8918202981106265,Cold,1
270,2017-01-12 16:00:00,spring,No,Yes,44.0,22.0028,4.219507705176107,Cold,1
271,2017-01-12 17:00:00,spring,No,Yes,47.0,23.9994,4.9344739331306915,Cold,1
272,2017-01-12 18:00:00,spring,No,Yes,47.0,35.0008,4.919980925828125,Cold,1
273,2017-01-12 19:00:00,spring,No,Yes,47.0,27.9993,4.418840607796598,Cold,1
274,2017-01-12 20:00:00,spring,No,Yes,50.0,22.0028,4.02535169073515,Cold,1
275,2017-01-12 21:00:00,spring,No,Yes,55.0,22.0028,4.04305126783455,Cold,1
276,2017-01-12 22:00:00,spring,No,Yes,55.0,30.0026,3.4965075614664802,Cold,1
277,2017-01-12 23:00:00,spring,No,Yes,59.0,27.9993,2.995732273553991,Cold,1
278,2017-01-13 00:00:00,spring,No,Yes,59.0,19.0012,1.9459101490553132,Cold,1
279,2017-01-13 01:00:00,spring,No,Yes,50.0,19.0012,0.6931471805599453,Cold,1
280,2017-01-13 02:00:00,spring,No,Yes,50.0,23.9994,0.6931471805599453,Cold,1
281,2017-01-13 03:00:00,spring,No,Yes,50.0,22.0028,1.0986122886681098,Cold,1
282,2017-01-13 04:00:00,spring,No,Yes,50.0,16.9979,1.3862943611198906,Cold,1
283,2017-01-13 05:00:00,spring,No,Yes,50.0,19.9995,1.0986122886681098,Cold,1
284,2017-01-13 06:00:00,spring,No,Yes,54.0,8.9981,3.332204510175204,Cold,1
285,2017-01-13 07:00:00,spring,No,Yes,54.0,8.9981,4.276666119016055,Cold,1
286,2017-01-13 08:00:00,spring,No,Yes,50.0,12.998,5.308267697401205,Cold,1
287,2017-01-13 09:00:00,spring,No,Yes,50.0,22.0028,4.9344739331306915,Cold,1
288,2017-01-13 10:00:00,spring,No,Yes,50.0,23.9994,3.6375861597263857,Cold,2
289,2017-01-13 11:00:00,spring,No,Yes,44.0,30.0026,3.6109179126442243,Cold,2
290,2017-01-13 12:00:00,spring,No,Yes,44.0,27.9993,3.9512437185814275,Cold,1
291,2017-01-13 13:00:00,spring,No,Yes,41.0,30.0026,4.418840607796598,Cold,1
292,2017-01-13 14:00:00,spring,No,Yes,41.0,26.0027,3.7376696182833684,Cold,1
293,2017-01-13 15:00:00,spring,No,Yes,38.0,19.9995,4.0943445622221,Mild,1
294,2017-01-13 16:00:00,spring,No,Yes,38.0,23.9994,4.356708826689592,Mild,1
295,2017-01-13 17:00:00,spring,No,Yes,40.0,19.0012,5.087596335232384,Cold,1
296,2017-01-13 18:00:00,spring,No,Yes,40.0,22.0028,4.969813299576001,Cold,1
297,2017-01-13 19:00:00,spring,No,Yes,47.0,16.9979,4.59511985013459,Cold,1
298,2017-01-13 20:00:00,spring,No,Yes,47.0,15.0013,4.1588830833596715,Cold,1
299,2017-01-13 21:00:00,spring,No,Yes,46.0,19.9995,3.6888794541139363,Cold,1
